brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,drug_in_other_countries,therapeutic_area_encoded
BRAND_D13E,1.8721910112359552,2.1024051746498245,BRAND_D13E_COUNTRY_445D,CORP_7E54,COUNTRY_445D,2019-09-01,2021-09-01,DRUG_ID_A874,-1,['IND_3A0D'],1.0,1.2775524676421122,0.106339062176613,1.0229897872719975,1.0374973496639914,1.8656716417910448,THER_AREA_66C5,6.682165038088798,True,6
BRAND_71FA,1.916198501872659,1.91045276333544,BRAND_71FA_COUNTRY_4442,CORP_E8B1,COUNTRY_4442,2018-06-01,2021-09-01,DRUG_ID_7D8C,-1,"['IND_D5C1', 'IND_7C11', 'IND_B2EF', 'IND_C829', 'IND_F1DB', 'IND_545C', 'IND_E462', 'IND_3965', 'IND_5257', 'IND_3AB8', 'IND_F620', 'IND_5719', 'IND_3747', 'IND_5CC2']",1.0,1.1756658977026175,0.0171537425393011,2.081335490981836,1.005441468869657,1.8656716417910448,THER_AREA_96D7,7.123650019536184,True,9
BRAND_076F,1.7642009987515606,1.939662319125333,BRAND_076F_COUNTRY_89F9,CORP_7883,COUNTRY_89F9,2016-12-01,2021-09-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1', 'IND_C829']",-1.0,1.5183102584375032,0.0116141829564604,2.366900057976185,1.6314419571318797,2.0,THER_AREA_96D7,11.163593958405292,True,9
BRAND_B94B,2.0,1.92032155825682,BRAND_B94B_COUNTRY_4242,CORP_C868,COUNTRY_4242,2019-06-01,2021-09-01,DRUG_ID_B07D,-1,['IND_C3B6'],-1.0,1.0113829798515768,0.0277454467585757,1.219372965258886,1.6176610515258911,2.0149253731343286,THER_AREA_980E,1.051370299482231,True,10
BRAND_2B62,2.6042446941323343,1.9937550686771408,BRAND_2B62_COUNTRY_3AD0,CORP_8F4F,COUNTRY_3AD0,2018-11-01,2021-09-01,DRUG_ID_7454,2020-12-01 00:00:00,['IND_BAFB'],1.5733333333333333,1.0346703060050515,0.0027900374837145,1.285421219283771,2.412133089358461,1.2835820895522387,THER_AREA_6CEE,2.088232020382409,True,7
BRAND_9E22,2.0,1.92032155825682,BRAND_9E22_COUNTRY_4242,CORP_E8B1,COUNTRY_4242,2017-10-01,2021-09-01,DRUG_ID_B050,-1,['IND_8EA5'],-1.0,1.0113829798515768,0.0186705735583876,1.8271417740712663,1.3362340523521878,2.0149253731343286,THER_AREA_96D7,1.0201767559215298,True,9
BRAND_2C29,1.916198501872659,1.91045276333544,BRAND_2C29_COUNTRY_4442,CORP_A682,COUNTRY_4442,2018-09-01,2021-09-01,DRUG_ID_5657,2016-12-01 00:00:00,['IND_5586'],1.0,1.1756658977026175,0.000149355155499,1.9170420253014024,2.515787152771738,1.8656716417910448,THER_AREA_96D7,3.0457899315643275,True,9
BRAND_7A87,1.7642009987515606,1.939662319125333,BRAND_7A87_COUNTRY_89F9,CORP_443D,COUNTRY_89F9,2018-09-01,2021-09-01,DRUG_ID_ED15,-1,['IND_8EA5'],-1.0,1.5183102584375032,0.0180196760863349,2.2348481469919284,2.744318279235499,2.0,THER_AREA_96D7,3.302809743137262,True,9
BRAND_284A,1.7642009987515606,1.939662319125333,BRAND_284A_COUNTRY_89F9,CORP_711A,COUNTRY_89F9,2018-11-01,2021-09-01,DRUG_ID_C629,-1,['IND_07FA'],-1.0,1.5183102584375032,0.0184612244348949,7.821923917406235,21.82289902214367,2.0,THER_AREA_6CEE,2.227620154729496,True,7
BRAND_29F9,1.9207240948813984,2.208068895602324,BRAND_29F9_COUNTRY_D8B0,CORP_A278,COUNTRY_D8B0,2018-12-01,2021-09-01,DRUG_ID_1C54,-1,"['IND_5B27', 'IND_C3B6', 'IND_59D4', 'IND_39FC']",2.0,1.6529982250708453,0.0788429111847608,1.2215235348625173,1.7593753798265246,1.9104477611940296,THER_AREA_96D7,5.788705450574451,True,9
BRAND_71FA,2.6042446941323343,1.9937550686771408,BRAND_71FA_COUNTRY_3AD0,CORP_E8B1,COUNTRY_3AD0,2017-03-01,2021-09-01,DRUG_ID_7D8C,2020-08-01 00:00:00,['IND_B2EF'],1.5733333333333333,1.0346703060050515,0.0015489807700532,2.123662707438295,1.7273216151602782,1.2835820895522387,THER_AREA_96D7,2.2902123348279986,True,9
BRAND_7A04,1.680087390761548,2.0352718284648303,BRAND_7A04_COUNTRY_53A5,CORP_09BB,COUNTRY_53A5,2019-12-01,2021-09-01,DRUG_ID_F3CA,-1,['IND_F338'],1.9866666666666668,2.0,0.0055060586526249,1.3624552171133808,1.3408425128600951,2.0,THER_AREA_96D7,4.218703641771883,True,9
BRAND_E57A,1.9207240948813984,2.208068895602324,BRAND_E57A_COUNTRY_D8B0,CORP_01C7,COUNTRY_D8B0,2021-08-01,2021-09-01,DRUG_ID_FADD,2022-08-01 00:00:00,['IND_C3B6'],2.0,1.6529982250708453,0.0277454467585757,-1.0,1.0405541947169503,1.9104477611940296,THER_AREA_980E,1.0967870400755797,True,10
BRAND_6D47,1.9207240948813984,2.208068895602324,BRAND_6D47_COUNTRY_D8B0,CORP_93E4,COUNTRY_D8B0,2017-09-01,2021-09-01,DRUG_ID_3393,-1,['IND_D7CF'],2.0,1.6529982250708453,0.0001099257319673,1.7522410025420327,1.0686573267486916,1.9104477611940296,THER_AREA_96D7,1.000144561176885,True,9
BRAND_C352,1.9207240948813984,2.208068895602324,BRAND_C352_COUNTRY_D8B0,CORP_01C7,COUNTRY_D8B0,2021-03-01,2021-09-01,DRUG_ID_0C4E,2021-10-01 00:00:00,['IND_851C'],2.0,1.6529982250708453,0.0685955768477591,1.089015742764126,1.2457456233744435,1.9104477611940296,THER_AREA_CD59,2.122151623785628,True,11
BRAND_4EAC,1.7642009987515606,1.939662319125333,BRAND_4EAC_COUNTRY_89F9,CORP_39F7,COUNTRY_89F9,2019-07-01,2021-09-01,DRUG_ID_0259,-1,"['IND_A24B', 'IND_BD8B', 'IND_D9FB']",-1.0,1.5183102584375032,0.0149476269378432,1.1567884166555171,1.2072771585862532,2.0,THER_AREA_96D7,1.766373966892016,True,9
BRAND_2B62,1.7395443196004994,2.0485587863224577,BRAND_2B62_COUNTRY_0309,CORP_8F4F,COUNTRY_0309,2020-03-01,2021-09-01,DRUG_ID_7454,-1,['IND_BAFB'],2.04,1.4969564122067305,0.001065554302024,1.2896579405075146,2.788062101388197,1.8955223880597007,THER_AREA_6CEE,5.049093435405438,True,7
BRAND_8655,1.9207240948813984,2.208068895602324,BRAND_8655_COUNTRY_D8B0,CORP_39F7,COUNTRY_D8B0,2017-11-01,2021-09-01,DRUG_ID_1B59,-1,['IND_F338'],2.0,1.6529982250708453,0.007209387926324,1.336663247558311,1.3670952247199226,1.9104477611940296,THER_AREA_96D7,7.497299796434357,True,9
BRAND_4419,1.680087390761548,2.0352718284648303,BRAND_4419_COUNTRY_53A5,CORP_C868,COUNTRY_53A5,2019-04-01,2021-09-01,DRUG_ID_BBEC,-1,"['IND_4106', 'IND_F338', 'IND_7F69']",1.9866666666666668,2.0,0.0066056176194068,1.524416893368416,1.483956311323171,2.0,THER_AREA_96D7,4.402415612157581,True,9
BRAND_076F,2.0,1.92032155825682,BRAND_076F_COUNTRY_4242,CORP_7883,COUNTRY_4242,2016-11-01,2021-09-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1', 'IND_C829']",-1.0,1.0113829798515768,0.0139798289642015,2.369843464300049,1.891403438254521,2.0149253731343286,THER_AREA_96D7,2.36825366062869,True,9
BRAND_F5E9,2.6042446941323343,1.9937550686771408,BRAND_F5E9_COUNTRY_3AD0,CORP_C868,COUNTRY_3AD0,2017-08-01,2021-09-01,DRUG_ID_16F3,-1,['IND_B2EF'],1.5733333333333333,1.0346703060050515,0.0015489807700532,2.0296570485662047,2.6975849102584104,1.2835820895522387,THER_AREA_96D7,1.6362331505136742,True,9
BRAND_CC9A,2.197565543071162,1.791873319265664,BRAND_CC9A_COUNTRY_D5B9,CORP_C868,COUNTRY_D5B9,2020-08-01,2021-09-01,DRUG_ID_3A38,2021-09-01 00:00:00,['IND_617C'],-1.0,1.0076923862111595,0.0853004479065556,1.0051732595995184,1.0130289645106751,2.029850746268657,THER_AREA_980E,1.0063096100950084,True,10
BRAND_6CC4,1.7642009987515606,1.939662319125333,BRAND_6CC4_COUNTRY_89F9,CORP_D2B7,COUNTRY_89F9,2017-03-01,2021-09-01,DRUG_ID_7DCA,-1,['IND_5742'],-1.0,1.5183102584375032,9.95086838885733e-05,4.901722933297656,1.55533106642544,2.0,THER_AREA_96D7,1.2519788151980482,True,9
BRAND_6CC4,1.9207240948813984,2.208068895602324,BRAND_6CC4_COUNTRY_D8B0,CORP_D2B7,COUNTRY_D8B0,2016-12-01,2021-09-01,DRUG_ID_7DCA,-1,['IND_5742'],2.0,1.6529982250708453,0.0001099257319673,4.586852785086741,1.6021087268018444,1.9104477611940296,THER_AREA_96D7,1.219323824545231,True,9
BRAND_71FA,1.7642009987515606,1.939662319125333,BRAND_71FA_COUNTRY_89F9,CORP_E8B1,COUNTRY_89F9,2017-03-01,2021-09-01,DRUG_ID_7D8C,-1,"['IND_B2EF', 'IND_D5C1', 'IND_7C11', 'IND_C829', 'IND_5257', 'IND_3965', 'IND_5CC2', 'IND_E462', 'IND_545C']",-1.0,1.5183102584375032,0.0146794769073196,2.005490748232575,1.5275443332262908,2.0,THER_AREA_96D7,4.804383799810451,True,9
BRAND_B94B,1.9207240948813984,2.208068895602324,BRAND_B94B_COUNTRY_D8B0,CORP_C868,COUNTRY_D8B0,2019-02-01,2021-09-01,DRUG_ID_B07D,-1,['IND_C3B6'],2.0,1.6529982250708453,0.0277454467585757,1.2200419212415825,1.5948129575127314,1.9104477611940296,THER_AREA_980E,2.2023099445778995,True,10
BRAND_E561,1.7642009987515606,1.939662319125333,BRAND_E561_COUNTRY_89F9,CORP_3C9A,COUNTRY_89F9,2018-04-01,2021-09-01,DRUG_ID_8C97,-1,['IND_C3B6'],-1.0,1.5183102584375032,0.0364899969242228,1.1947776836284172,1.104558144787834,2.0,THER_AREA_980E,1.0223454289832492,True,10
BRAND_4F19,1.9207240948813984,2.208068895602324,BRAND_4F19_COUNTRY_D8B0,CORP_C868,COUNTRY_D8B0,2019-10-01,2021-09-01,DRUG_ID_AEE7,2022-09-01 00:00:00,"['IND_F1DB', 'IND_2A65']",2.0,1.6529982250708453,0.0018374998145903,2.0704484978221767,1.296326629604589,1.9104477611940296,THER_AREA_96D7,3.156924018083528,True,9
BRAND_6ABB,1.7642009987515606,1.939662319125333,BRAND_6ABB_COUNTRY_89F9,CORP_C043,COUNTRY_89F9,2021-04-01,2021-09-01,DRUG_ID_3EDB,-1,['IND_0F8E'],-1.0,1.5183102584375032,9.812185523554808e-05,3.765330241270125,4.88725736622215,2.0,THER_AREA_96D7,1.3355768070134335,True,9
BRAND_62C7,2.0,1.92032155825682,BRAND_62C7_COUNTRY_4242,CORP_01C7,COUNTRY_4242,2017-01-01,2021-09-01,DRUG_ID_3A6F,-1,"['IND_DA0B', 'IND_9D10', 'IND_BD8B', 'IND_0883']",-1.0,1.0113829798515768,0.0439429313602128,1.1304166852487774,1.286853551023733,2.0149253731343286,THER_AREA_96D7,1.3572467485164723,True,9
BRAND_267B,1.9207240948813984,2.208068895602324,BRAND_267B_COUNTRY_D8B0,CORP_E1E0,COUNTRY_D8B0,2018-10-01,2021-09-01,DRUG_ID_C6BA,-1,"['IND_7D11', 'IND_C829']",2.0,1.6529982250708453,0.0017741005086969,2.080497703251126,1.225034184485842,1.9104477611940296,THER_AREA_96D7,1.583509186300892,True,9
BRAND_076F,1.472378277153558,1.8103609287131737,BRAND_076F_COUNTRY_1007,CORP_7883,COUNTRY_1007,2018-02-01,2021-09-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1', 'IND_C829']",-1.0,1.455733576826428,0.0157334603416212,2.7391071667484272,1.9805062357635863,1.8805970149253728,THER_AREA_96D7,18.29123003529692,True,9
BRAND_71FA,2.0,1.92032155825682,BRAND_71FA_COUNTRY_4242,CORP_E8B1,COUNTRY_4242,2016-11-01,2021-09-01,DRUG_ID_7D8C,-1,"['IND_B2EF', 'IND_D5C1', 'IND_7C11', 'IND_C829', 'IND_5257', 'IND_3965', 'IND_5CC2', 'IND_E462', 'IND_545C']",-1.0,1.0113829798515768,0.0177147597184307,1.9563575240558693,1.6015954812766393,2.0149253731343286,THER_AREA_96D7,1.7321451494336029,True,9
BRAND_9259,1.9207240948813984,2.208068895602324,BRAND_9259_COUNTRY_D8B0,CORP_01C7,COUNTRY_D8B0,2021-05-01,2021-09-01,DRUG_ID_1315,-1,['IND_BAFB'],2.0,1.6529982250708453,0.0027900374837145,1.3175311064531954,1.5385135083321504,1.9104477611940296,THER_AREA_6CEE,1.7787597029504345,True,7
BRAND_F5E9,1.9207240948813984,2.208068895602324,BRAND_F5E9_COUNTRY_D8B0,CORP_C868,COUNTRY_D8B0,2018-10-01,2021-09-01,DRUG_ID_16F3,-1,['IND_B2EF'],2.0,1.6529982250708453,0.0015489807700532,1.7972617401774964,2.012412469385563,1.9104477611940296,THER_AREA_96D7,5.271889282280314,True,9
BRAND_7565,1.7642009987515606,1.939662319125333,BRAND_7565_COUNTRY_89F9,CORP_01C7,COUNTRY_89F9,2016-10-01,2021-09-01,DRUG_ID_1092,-1,['IND_B2EF'],-1.0,1.5183102584375032,0.0013411826045638,1.537260848236186,1.840319864753626,2.0,THER_AREA_96D7,1.0325429958553474,True,9
BRAND_8D59,1.8721910112359552,2.1024051746498245,BRAND_8D59_COUNTRY_445D,CORP_A713,COUNTRY_445D,2017-10-01,2021-09-01,DRUG_ID_2F40,-1,"['IND_C3B6', 'IND_A436']",1.0,1.2775524676421122,0.0218079626646955,1.4074069354807883,1.3502621514859057,1.8656716417910448,THER_AREA_980E,2.0951773420838977,True,10
BRAND_76D6,1.9207240948813984,2.208068895602324,BRAND_76D6_COUNTRY_D8B0,CORP_A682,COUNTRY_D8B0,2017-06-01,2021-09-01,DRUG_ID_45AB,-1,['IND_8EA5'],2.0,1.6529982250708453,0.0186705735583876,2.395742623293282,1.4038520780542023,1.9104477611940296,THER_AREA_96D7,10.961181748288125,True,9
BRAND_740F,1.9207240948813984,2.208068895602324,BRAND_740F_COUNTRY_D8B0,CORP_01C7,COUNTRY_D8B0,2021-06-01,2021-09-01,DRUG_ID_C6D4,2022-08-01 00:00:00,['IND_C3B6'],2.0,1.6529982250708453,0.0277454467585757,1.004385378108787,1.0169680018102685,1.9104477611940296,THER_AREA_980E,1.0487754326032743,True,10
BRAND_4419,1.8721910112359552,2.1024051746498245,BRAND_4419_COUNTRY_445D,CORP_C868,COUNTRY_445D,2017-05-01,2021-09-01,DRUG_ID_BBEC,-1,"['IND_FAD6', 'IND_4106', 'IND_A392', 'IND_F338']",1.0,1.2775524676421122,0.0071067734475548,1.875752575480533,2.162162904006048,1.8656716417910448,THER_AREA_96D7,1.9469842571856728,True,9
BRAND_58DC,1.9360174781523096,1.9328313549721208,BRAND_58DC_COUNTRY_C8F4,CORP_01C7,COUNTRY_C8F4,2016-11-01,2021-09-01,DRUG_ID_4730,-1,"['IND_7C11', 'IND_B2EF', 'IND_D5C1']",-1.0,1.0489951427021895,0.001821713128662,1.4573429068367303,1.5947811409320192,2.029850746268657,THER_AREA_96D7,1.1818069816177104,True,9
BRAND_DBFB,1.8721910112359552,2.1024051746498245,BRAND_DBFB_COUNTRY_445D,CORP_443D,COUNTRY_445D,2016-10-01,2021-09-01,DRUG_ID_D8C3,-1,"['IND_D9FB', 'IND_0C70']",1.0,1.2775524676421122,0.0052849721158973,1.2330642643714045,1.5907670889250762,1.8656716417910448,THER_AREA_66C5,4.760271697368374,True,6
BRAND_B94B,1.916198501872659,1.91045276333544,BRAND_B94B_COUNTRY_4442,CORP_C868,COUNTRY_4442,2019-06-01,2021-09-01,DRUG_ID_B07D,-1,['IND_C3B6'],1.0,1.1756658977026175,0.0218079626646955,1.225973330954823,1.5742877596201823,1.8656716417910448,THER_AREA_980E,1.6185003979518893,True,10
BRAND_2B96,1.9207240948813984,2.208068895602324,BRAND_2B96_COUNTRY_D8B0,CORP_DF1B,COUNTRY_D8B0,2018-03-01,2021-09-01,DRUG_ID_2832,-1,['IND_5586'],2.0,1.6529982250708453,0.0001099257319673,1.533229273513803,1.1919177954835467,1.9104477611940296,THER_AREA_96D7,3.6118473145871337,True,9
BRAND_2B62,2.197565543071162,1.791873319265664,BRAND_2B62_COUNTRY_D5B9,CORP_8F4F,COUNTRY_D5B9,2020-04-01,2021-09-01,DRUG_ID_7454,-1,['IND_BAFB'],-1.0,1.0076923862111595,0.0027900374837145,1.270837978860991,2.425913208358428,2.029850746268657,THER_AREA_6CEE,1.0060046524179749,True,7
BRAND_1D43,2.0,1.92032155825682,BRAND_1D43_COUNTRY_4242,CORP_9F7A,COUNTRY_4242,2020-09-01,2021-09-01,DRUG_ID_7A63,-1,['IND_79CE'],-1.0,1.0113829798515768,0.0059763116287935,1.0152075993399634,1.0258882011364003,2.0149253731343286,THER_AREA_6CEE,1.002997984265512,True,7
BRAND_F5E9,1.8721910112359552,2.1024051746498245,BRAND_F5E9_COUNTRY_445D,CORP_C868,COUNTRY_445D,2017-09-01,2021-09-01,DRUG_ID_16F3,-1,['IND_B2EF'],1.0,1.2775524676421122,0.0016368089207908,1.9791285733398745,2.607437121704,1.8656716417910448,THER_AREA_96D7,3.504554571001423,True,9
BRAND_076F,1.680087390761548,2.0352718284648303,BRAND_076F_COUNTRY_53A5,CORP_7883,COUNTRY_53A5,2018-03-01,2021-09-01,DRUG_ID_B8A8,-1,"['IND_B2EF', 'IND_7C11', 'IND_5257', 'IND_545C', 'IND_7C31', 'IND_9C19', 'IND_D5C1', 'IND_5719', 'IND_C829', 'IND_14A9']",1.9866666666666668,2.0,0.0072015148002877,1.697498104624716,1.443071562175804,2.0,THER_AREA_96D7,19.39367400289948,True,9
BRAND_4888,1.9360174781523096,1.9328313549721208,BRAND_4888_COUNTRY_C8F4,CORP_A713,COUNTRY_C8F4,2019-05-01,2021-09-01,DRUG_ID_52A5,-1,['IND_617C'],-1.0,1.0489951427021895,0.0338283913997625,1.0078490835303038,1.0395095229083575,2.029850746268657,THER_AREA_980E,1.078072996447217,True,10
BRAND_8D59,2.197565543071162,1.791873319265664,BRAND_8D59_COUNTRY_D5B9,CORP_A713,COUNTRY_D5B9,2017-07-01,2021-09-01,DRUG_ID_2F40,-1,['IND_C3B6'],-1.0,1.0076923862111595,0.0277454467585757,1.0984480221201445,1.2305734054635191,2.029850746268657,THER_AREA_980E,1.1521989108668984,True,10
BRAND_C114,2.0,1.92032155825682,BRAND_C114_COUNTRY_4242,CORP_8F4F,COUNTRY_4242,2018-05-01,2021-09-01,DRUG_ID_71A8,-1,['IND_B2EF'],-1.0,1.0113829798515768,0.0015489807700532,1.7921330776434912,2.3746791849287368,2.0149253731343286,THER_AREA_96D7,1.091175193996757,True,9
BRAND_076F,2.6042446941323343,1.9937550686771408,BRAND_076F_COUNTRY_3AD0,CORP_7883,COUNTRY_3AD0,2016-10-01,2021-09-01,DRUG_ID_B8A8,2018-08-01 00:00:00,['IND_7C11'],1.5733333333333333,1.0346703060050515,0.0032368447820343,2.0319736183581343,1.8202738685997,1.2835820895522387,THER_AREA_96D7,4.055283361105592,True,9
BRAND_F148,1.8721910112359552,2.1024051746498245,BRAND_F148_COUNTRY_445D,CORP_01C7,COUNTRY_445D,2019-04-01,2021-09-01,DRUG_ID_BE95,-1,['IND_F338'],1.0,1.2775524676421122,0.0061731153362363,1.4218287769998068,1.8377763468281607,1.8656716417910448,THER_AREA_96D7,1.381655621629728,True,9
BRAND_29F9,1.8721910112359552,2.1024051746498245,BRAND_29F9_COUNTRY_445D,CORP_A278,COUNTRY_445D,2019-03-01,2021-09-01,DRUG_ID_1C54,-1,"['IND_5B27', 'IND_C3B6']",1.0,1.2775524676421122,0.1053986220451154,-1.0,1.350775909891729,1.8656716417910448,THER_AREA_96D7,2.806554209649564,True,9
BRAND_71FA,1.680087390761548,2.0352718284648303,BRAND_71FA_COUNTRY_53A5,CORP_6244,COUNTRY_53A5,2016-12-01,2021-09-01,DRUG_ID_7D8C,-1,"['IND_7C11', 'IND_B2EF', 'IND_C829', 'IND_5257', 'IND_5719', 'IND_5CC2', 'IND_D082', 'IND_EA6E', 'IND_6156', 'IND_528C', 'IND_14A9']",1.9866666666666668,2.0,0.0168737357405312,1.8869583845668667,1.7000918465771808,2.0,THER_AREA_96D7,18.54813491307197,True,9
BRAND_106A,1.8721910112359552,2.1024051746498245,BRAND_106A_COUNTRY_445D,CORP_DF1B,COUNTRY_445D,2019-06-01,2021-09-01,DRUG_ID_2832,-1,['IND_5586'],1.0,1.2775524676421122,0.000149355155499,1.64135876109352,1.4306053384650783,1.8656716417910448,THER_AREA_96D7,1.4116233928998594,True,9
BRAND_0470,1.7642009987515606,1.939662319125333,BRAND_0470_COUNTRY_89F9,CORP_D2B7,COUNTRY_89F9,2018-06-01,2021-09-01,DRUG_ID_7C18,-1,['IND_8EA5'],-1.0,1.5183102584375032,0.0180196760863349,2.618234253519452,1.1946721579193902,2.0,THER_AREA_96D7,1.201051649358743,True,9
BRAND_8808,2.0,1.92032155825682,BRAND_8808_COUNTRY_4242,CORP_09BB,COUNTRY_4242,2019-01-01,2021-09-01,DRUG_ID_B9AF,-1,"['IND_A24B', 'IND_5B27']",-1.0,1.0113829798515768,0.0611629892829131,1.1447620746554876,1.2514761301113662,2.0149253731343286,THER_AREA_96D7,1.0759824783680545,True,9
BRAND_F5E9,1.7642009987515606,1.939662319125333,BRAND_F5E9_COUNTRY_89F9,CORP_C868,COUNTRY_89F9,2017-06-01,2021-09-01,DRUG_ID_16F3,-1,['IND_B2EF'],-1.0,1.5183102584375032,0.0013411826045638,2.0495473397850423,2.58808701751913,2.0,THER_AREA_96D7,2.2840156152633497,True,9
BRAND_DB75,1.916198501872659,1.91045276333544,BRAND_DB75_COUNTRY_4442,CORP_8F4F,COUNTRY_4442,2019-04-01,2021-09-01,DRUG_ID_A3F0,-1,['IND_B2EF'],1.0,1.1756658977026175,0.0016368089207908,2.074878472996477,1.0017527015942522,1.8656716417910448,THER_AREA_96D7,2.487077584451182,True,9
BRAND_FD0B,1.8721910112359552,2.1024051746498245,BRAND_FD0B_COUNTRY_445D,CORP_3C9A,COUNTRY_445D,2019-01-01,2021-09-01,DRUG_ID_8C97,-1,['IND_C3B6'],1.0,1.2775524676421122,0.0218079626646955,1.1517638139410429,1.1189488374800716,1.8656716417910448,THER_AREA_980E,1.0361903542755142,True,10
BRAND_71FA,2.197565543071162,1.791873319265664,BRAND_71FA_COUNTRY_D5B9,CORP_E8B1,COUNTRY_D5B9,2016-11-01,2021-09-01,DRUG_ID_7D8C,-1,"['IND_B2EF', 'IND_D5C1', 'IND_7C11', 'IND_C829', 'IND_5257', 'IND_3965', 'IND_5CC2', 'IND_E462', 'IND_545C']",-1.0,1.0076923862111595,0.0177147597184307,1.7569300654302666,1.5770261207368614,2.029850746268657,THER_AREA_96D7,1.8043003323323523,True,9
BRAND_C020,2.197565543071162,1.791873319265664,BRAND_C020_COUNTRY_D5B9,CORP_A713,COUNTRY_D5B9,2017-01-01,2021-09-01,DRUG_ID_CD18,-1,['IND_617C'],-1.0,1.0076923862111595,0.0853004479065556,1.0038576461668822,1.017270573311437,2.029850746268657,THER_AREA_980E,1.0189638212412675,True,10
BRAND_4F19,1.7395443196004994,2.0485587863224577,BRAND_4F19_COUNTRY_0309,CORP_C868,COUNTRY_0309,2019-05-01,2021-09-01,DRUG_ID_AEE7,2022-09-01 00:00:00,"['IND_F1DB', 'IND_2A65']",2.04,1.4969564122067305,0.0017102342732182,2.1961230284380626,1.4019682999091994,1.8955223880597007,THER_AREA_96D7,3.7803019510088776,True,9
BRAND_0470,1.8721910112359552,2.1024051746498245,BRAND_0470_COUNTRY_445D,CORP_D2B7,COUNTRY_445D,2018-09-01,2021-09-01,DRUG_ID_7C18,2020-03-01 00:00:00,['IND_8EA5'],1.0,1.2775524676421122,0.0169339508293379,2.34338625518441,1.1647593887922445,1.8656716417910448,THER_AREA_96D7,1.3760488283725263,True,9
BRAND_267B,2.0,1.92032155825682,BRAND_267B_COUNTRY_4242,CORP_E1E0,COUNTRY_4242,2019-12-01,2021-09-01,DRUG_ID_C6BA,-1,"['IND_7D11', 'IND_C829']",-1.0,1.0113829798515768,0.0017741005086969,2.141149712348928,1.2413363820369885,2.0149253731343286,THER_AREA_96D7,1.0033029419425457,True,9
BRAND_AA4A,1.8721910112359552,2.1024051746498245,BRAND_AA4A_COUNTRY_445D,CORP_39F7,COUNTRY_445D,2020-05-01,2021-09-01,DRUG_ID_B0E9,2020-11-01 00:00:00,['IND_B2EF'],1.0,1.2775524676421122,0.0016368089207908,2.120835749007715,2.565032239480169,1.8656716417910448,THER_AREA_96D7,1.0527239642127824,True,9
BRAND_A465,1.7642009987515606,1.939662319125333,BRAND_A465_COUNTRY_89F9,CORP_5CBD,COUNTRY_89F9,2017-04-01,2021-09-01,DRUG_ID_BE46,-1,['IND_617C'],-1.0,1.5183102584375032,0.0701765122702871,1.0116844311644293,1.0089448244787549,2.0,THER_AREA_980E,1.3279801937906424,True,10
BRAND_DB75,1.7642009987515606,1.939662319125333,BRAND_DB75_COUNTRY_89F9,CORP_8F4F,COUNTRY_89F9,2019-04-01,2021-09-01,DRUG_ID_A3F0,-1,"['IND_545C', 'IND_B2EF', 'IND_F338', 'IND_2A65']",-1.0,1.5183102584375032,0.011514465502667,2.0141818668331624,1.9754357728851253,2.0,THER_AREA_96D7,2.9059497242789245,True,9
BRAND_4710,1.7642009987515606,1.939662319125333,BRAND_4710_COUNTRY_89F9,CORP_8F70,COUNTRY_89F9,2017-12-01,2021-09-01,DRUG_ID_79D8,-1,['IND_2816'],-1.0,1.5183102584375032,0.0001914569147977,2.5592026044686262,3.200466302398111,2.0,THER_AREA_980E,3.5899496165987257,True,10
BRAND_8808,1.7642009987515606,1.939662319125333,BRAND_8808_COUNTRY_89F9,CORP_09BB,COUNTRY_89F9,2018-12-01,2021-09-01,DRUG_ID_B9AF,-1,"['IND_A24B', 'IND_5B27']",-1.0,1.5183102584375032,0.0958443246960153,1.156892476475048,1.2217155903812014,2.0,THER_AREA_96D7,2.599367904977025,True,9
BRAND_C04C,1.9207240948813984,2.208068895602324,BRAND_C04C_COUNTRY_D8B0,CORP_9CD1,COUNTRY_D8B0,2020-02-01,2021-09-01,DRUG_ID_957C,-1,['IND_0F8E'],2.0,1.6529982250708453,8.011617757796362e-05,6.258439994648352,2.473222297133601,1.9104477611940296,THER_AREA_96D7,1.3629267089646877,True,9
BRAND_4979,2.197565543071162,1.791873319265664,BRAND_4979_COUNTRY_D5B9,CORP_8F4F,COUNTRY_D5B9,2017-07-01,2021-09-01,DRUG_ID_B7E2,-1,"['IND_F338', 'IND_36A0']",-1.0,1.0076923862111595,0.014418775852648,1.8220577086027736,1.5035040519970488,2.029850746268657,THER_AREA_96D7,1.063078988584622,True,9
BRAND_7065,1.7642009987515606,1.939662319125333,BRAND_7065_COUNTRY_89F9,CORP_39F7,COUNTRY_89F9,2019-07-01,2021-09-01,DRUG_ID_B628,-1,['IND_5742'],-1.0,1.5183102584375032,9.95086838885733e-05,5.545533603888864,3.857212256483008,2.0,THER_AREA_96D7,1.1052798696722246,True,9
