brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,therapeutic_area_encoded
BRAND_BC1F,1.326154806491885,-1.0,BRAND_BC1F_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2018-09-01,2021-10-01,DRUG_ID_24A2,-1,"['IND_4D58', 'IND_8C60', 'IND_3518']",1.92,1.0518099403797951,0.000264853810537,1.1929492039423806,1.181805617943854,2.044776119402985,THER_AREA_4BA5,1.05589559456037,3
BRAND_A12A,1.1301498127340823,1.4537728823462603,BRAND_A12A_COUNTRY_3536,CORP_5CBD,COUNTRY_3536,2017-06-01,2021-10-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.48,1.3359881218387482,0.1476995586189899,1.0033001828479686,1.0129688552929996,1.7313432835820897,THER_AREA_66C5,1.205345065230549,6
BRAND_0056,1.1217228464419475,1.5004988354263389,BRAND_0056_COUNTRY_0C7D,CORP_01C7,COUNTRY_0C7D,2018-09-01,2021-10-01,DRUG_ID_D637,-1,['IND_FC21'],1.8266666666666669,1.122415291135412,0.0122720284204636,1.018507782187932,1.0199427673836603,1.9402985074626864,THER_AREA_644A,1.1572734840301375,4
BRAND_0056,1.1047128589263422,1.6186205162802587,BRAND_0056_COUNTRY_4253,CORP_01C7,COUNTRY_4253,2019-01-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0,2.728111146340016,0.0053270623303113,1.0049056772064398,1.00602914697815,1.417910447761194,THER_AREA_644A,1.6550371468991072,4
BRAND_1202,1.0188826466916354,1.1540317700288825,BRAND_1202_COUNTRY_E319,CORP_AF60,COUNTRY_E319,2017-09-01,2021-10-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.08,1.852810489106849,0.1750618063059,1.0003419108356004,1.0014977441825583,1.2238805970149254,THER_AREA_66C5,1.0070308835287969,6
BRAND_BBBC,1.056023720349563,1.4244140011306332,BRAND_BBBC_COUNTRY_84C8,CORP_C868,COUNTRY_84C8,2018-10-01,2021-10-01,DRUG_ID_CD87,2020-08-01 00:00:00,['IND_3A0D'],1.346666666666667,1.23887017610303,0.1476995586189899,1.0052178566650314,1.0065246118873954,1.7611940298507462,THER_AREA_66C5,1.01741962181468,6
BRAND_82CB,1.0794319600499376,1.3448368660374128,BRAND_82CB_COUNTRY_8DBB,CORP_A682,COUNTRY_8DBB,2017-10-01,2021-10-01,DRUG_ID_149E,2016-10-01 00:00:00,['IND_3A0D'],1.36,2.006238225989102,0.1862167952072878,1.007581501137225,1.013069676252795,1.537313432835821,THER_AREA_66C5,1.1077361326370765,6
BRAND_7A2E,1.0188826466916354,1.1540317700288825,BRAND_7A2E_COUNTRY_E319,CORP_C868,COUNTRY_E319,2018-02-01,2021-10-01,DRUG_ID_B633,2017-02-01 00:00:00,['IND_3A0D'],1.08,1.852810489106849,0.1750618063059,1.000936538375775,1.0036248328644115,1.2238805970149254,THER_AREA_66C5,1.2264489537882866,6
BRAND_D049,1.1047128589263422,1.6186205162802587,BRAND_D049_COUNTRY_4253,CORP_6095,COUNTRY_4253,2018-01-01,2021-10-01,DRUG_ID_6087,-1,"['IND_9BAC', 'IND_67CC']",1.0,2.728111146340016,0.0048238969471065,1.2741827587744727,1.42519101705345,1.417910447761194,THER_AREA_645F,1.0541631907706424,5
BRAND_39B3,1.1217228464419475,1.5004988354263389,BRAND_39B3_COUNTRY_0C7D,CORP_A278,COUNTRY_0C7D,2019-06-01,2021-10-01,DRUG_ID_B33A,-1,['IND_3A0D'],1.8266666666666669,1.122415291135412,0.0678930184195316,1.0107924898541676,1.029499293430587,1.9402985074626864,THER_AREA_66C5,1.1494417767600489,6
BRAND_6221,1.256710362047441,1.7136851061647174,BRAND_6221_COUNTRY_6B71,CORP_A682,COUNTRY_6B71,2018-04-01,2021-10-01,DRUG_ID_149E,-1,['IND_3A0D'],1.44,1.050181152448012,0.1008544807605989,1.0073027694777683,1.013602596379721,1.5522388059701493,THER_AREA_66C5,1.0258054471162268,6
BRAND_AEF0,1.056960049937578,1.0731577780887094,BRAND_AEF0_COUNTRY_221C,CORP_01C7,COUNTRY_221C,2017-02-01,2021-10-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.7066666666666666,1.6596743780162737,0.0002287889702801,1.1814845726008372,1.0186641896042603,1.9253731343283584,THER_AREA_4BA5,1.6937231730172864,3
BRAND_BDB6,1.326310861423221,1.2649906673152598,BRAND_BDB6_COUNTRY_B6AE,CORP_A682,COUNTRY_B6AE,2020-01-01,2021-10-01,DRUG_ID_8AB0,2022-04-01 00:00:00,['IND_DA0B'],1.2666666666666666,1.0400404019675893,0.0029050782269747,1.2000178388262053,1.5740136063767274,1.6865671641791045,THER_AREA_032C,1.0634521403150623,0
BRAND_3C96,1.1768102372034956,1.558582659454753,BRAND_3C96_COUNTRY_FA79,CORP_7E54,COUNTRY_FA79,2017-01-01,2021-10-01,DRUG_ID_3886,-1,['IND_3A0D'],1.7866666666666666,1.0431288118940427,0.0980955150925389,1.139365829728404,1.0282174351068454,1.805970149253732,THER_AREA_66C5,1.4423306387913208,6
BRAND_BBBC,1.069756554307116,1.5730593118121126,BRAND_BBBC_COUNTRY_EF33,CORP_C868,COUNTRY_EF33,2017-07-01,2021-10-01,DRUG_ID_CD87,2020-08-01 00:00:00,['IND_3A0D'],1.9733333333333327,1.3847871001863443,0.1862167952072878,-1.0,1.006889254996004,1.835820895522388,THER_AREA_66C5,1.0157313720280865,6
BRAND_39B3,1.2128589263420724,1.5605162744954932,BRAND_39B3_COUNTRY_88A3,CORP_A278,COUNTRY_88A3,2020-06-01,2021-10-01,DRUG_ID_B33A,-1,['IND_3A0D'],2.0,1.0083530392461084,0.0980955150925389,1.011506042902377,1.0343689531988514,1.9402985074626864,THER_AREA_66C5,1.020262317748838,6
BRAND_0056,1.070068664169788,1.660683790660202,BRAND_0056_COUNTRY_4D5D,CORP_01C7,COUNTRY_4D5D,2019-04-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.32,1.1087631693189164,0.0053270623303113,-1.0,1.0141073461758188,1.626865671641791,THER_AREA_644A,1.0365949212440413,4
BRAND_CBF9,1.1047128589263422,1.6186205162802587,BRAND_CBF9_COUNTRY_4253,CORP_A278,COUNTRY_4253,2019-09-01,2021-10-01,DRUG_ID_B33A,2019-09-01 00:00:00,['IND_3A0D'],1.0,2.728111146340016,0.1476995586189899,1.0103353699326585,1.005061118015227,1.417910447761194,THER_AREA_66C5,1.0740301362547835,6
BRAND_904B,1.1161048689138575,1.5537542820172134,BRAND_904B_COUNTRY_5FEB,CORP_C043,COUNTRY_5FEB,2021-10-01,2021-10-01,DRUG_ID_4FAE,2016-04-01 00:00:00,['IND_3A0D'],1.4266666666666667,2.168655299661655,0.0678930184195316,1.0043705124202829,1.00628760037394,1.805970149253732,THER_AREA_66C5,1.0259944493616244,6
BRAND_D13E,1.2128589263420724,1.5605162744954932,BRAND_D13E_COUNTRY_88A3,CORP_7E54,COUNTRY_88A3,2020-11-01,2021-10-01,DRUG_ID_A874,-1,['IND_3A0D'],2.0,1.0083530392461084,0.0980955150925389,1.0111492663782724,1.0195591944129634,1.9402985074626864,THER_AREA_66C5,1.079359233349681,6
BRAND_0056,1.0188826466916354,1.1540317700288825,BRAND_0056_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2018-11-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.08,1.852810489106849,0.0037721327096594,1.0066449627614502,1.0054804042468315,1.2238805970149254,THER_AREA_644A,1.3338871061694428,4
BRAND_6C9C,1.0429151061173534,1.2558636832372814,BRAND_6C9C_COUNTRY_1033,CORP_01C7,COUNTRY_1033,2017-07-01,2021-10-01,DRUG_ID_7F22,-1,['IND_3A0D'],1.1333333333333333,1.554869903142717,0.1193493617259534,-1.0,1.009217573681816,1.7910447761194028,THER_AREA_66C5,1.0154614052995647,6
BRAND_6C73,1.056023720349563,1.4244140011306332,BRAND_6C73_COUNTRY_84C8,CORP_3A93,COUNTRY_84C8,2020-03-01,2021-10-01,DRUG_ID_5E6D,-1,['IND_01DA'],1.346666666666667,1.23887017610303,0.217935297790153,-1.0,1.01029501232125,1.7611940298507462,THER_AREA_66C5,1.0163116600031457,6
BRAND_D049,1.1161048689138575,1.5537542820172134,BRAND_D049_COUNTRY_5FEB,CORP_6095,COUNTRY_5FEB,2020-07-01,2021-10-01,DRUG_ID_6087,2020-01-01 00:00:00,"['IND_9BAC', 'IND_67CC']",1.4266666666666667,2.168655299661655,0.0022398089721862,1.4039156223520493,1.873523673394537,1.805970149253732,THER_AREA_645F,1.170130115786351,5
BRAND_36D4,1.256710362047441,1.7136851061647174,BRAND_36D4_COUNTRY_6B71,CORP_443D,COUNTRY_6B71,2017-11-01,2021-10-01,DRUG_ID_318B,-1,['IND_3A0D'],1.44,1.050181152448012,0.1008544807605989,1.0043705124202829,1.0074979257571766,1.5522388059701493,THER_AREA_66C5,1.025235886295636,6
BRAND_5072,1.056023720349563,1.4244140011306332,BRAND_5072_COUNTRY_84C8,CORP_EDAE,COUNTRY_84C8,2021-08-01,2021-10-01,DRUG_ID_B2B0,2020-02-01 00:00:00,['IND_01DA'],1.346666666666667,1.23887017610303,0.217935297790153,-1.0,1.0074482357312158,1.7611940298507462,THER_AREA_644A,1.0007606063335062,4
BRAND_0056,1.4076154806491885,1.6029741034927496,BRAND_0056_COUNTRY_4D48,CORP_01C7,COUNTRY_4D48,2018-09-01,2021-10-01,DRUG_ID_D637,-1,['IND_FC21'],1.6666666666666663,1.3923539256468922,0.0054119332182331,1.0122195959505864,1.0121076511206946,1.656716417910448,THER_AREA_644A,1.466886689139,4
BRAND_CFD9,1.1768102372034956,1.558582659454753,BRAND_CFD9_COUNTRY_FA79,CORP_09BB,COUNTRY_FA79,2017-10-01,2021-10-01,DRUG_ID_473B,-1,['IND_3A0D'],1.7866666666666666,1.0431288118940427,0.0980955150925389,1.0139588815055969,1.0127584527483624,1.805970149253732,THER_AREA_66C5,1.1748143065709389,6
BRAND_464E,1.0188826466916354,1.1540317700288825,BRAND_464E_COUNTRY_E319,CORP_AF60,COUNTRY_E319,2018-01-01,2021-10-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.08,1.852810489106849,0.1750618063059,1.0006243589171833,1.0010670738696783,1.2238805970149254,THER_AREA_66C5,1.0187347198708328,6
BRAND_0056,1.0794319600499376,1.3448368660374128,BRAND_0056_COUNTRY_8DBB,CORP_01C7,COUNTRY_8DBB,2017-12-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.36,2.006238225989102,0.002362015957961,-1.0,1.01833183669683,1.537313432835821,THER_AREA_644A,1.7936889587908222,4
BRAND_CFD9,1.1047128589263422,1.6186205162802587,BRAND_CFD9_COUNTRY_4253,CORP_09BB,COUNTRY_4253,2017-09-01,2021-10-01,DRUG_ID_473B,-1,['IND_3A0D'],1.0,2.728111146340016,0.1476995586189899,1.0089863087008877,1.0084831380223638,1.417910447761194,THER_AREA_66C5,1.4688144507234615,6
BRAND_87CA,1.4076154806491885,1.6029741034927496,BRAND_87CA_COUNTRY_4D48,CORP_C868,COUNTRY_4D48,2017-10-01,2021-10-01,DRUG_ID_CD87,-1,['IND_3A0D'],1.6666666666666663,1.3923539256468922,0.1129621953569401,1.0022298532756544,1.0041700497799535,1.656716417910448,THER_AREA_66C5,1.447225541538683,6
BRAND_4AB9,1.2127548896691636,1.5290171307857323,BRAND_4AB9_COUNTRY_B835,CORP_A682,COUNTRY_B835,2020-07-01,2021-10-01,DRUG_ID_E219,2019-08-01 00:00:00,['IND_3A0D'],1.1466666666666667,1.2611589354140484,0.1750618063059,1.0048610801409268,1.0080037725271764,1.7895278486567163,THER_AREA_66C5,1.0074150178221457,6
BRAND_CFD9,1.4076154806491885,1.6029741034927496,BRAND_CFD9_COUNTRY_4D48,CORP_09BB,COUNTRY_4D48,2017-10-01,2021-10-01,DRUG_ID_473B,-1,['IND_3A0D'],1.6666666666666663,1.3923539256468922,0.1129621953569401,1.0110823707800027,1.0049796805320448,1.656716417910448,THER_AREA_66C5,1.5961741246016197,6
BRAND_0795,1.0794319600499376,1.3448368660374128,BRAND_0795_COUNTRY_8DBB,CORP_2C71,COUNTRY_8DBB,2019-04-01,2021-10-01,DRUG_ID_37BB,2021-11-01 00:00:00,"['IND_DA0B', 'IND_BD8B']",1.36,2.006238225989102,0.0112937236249421,-1.0,1.1394453617479956,1.537313432835821,THER_AREA_032C,1.0033764995731869,0
BRAND_AEF0,1.194756554307116,1.767915552077402,BRAND_AEF0_COUNTRY_2E65,CORP_01C7,COUNTRY_2E65,2017-06-01,2021-10-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.8133333333333328,1.1229337269794355,0.0002287889702801,-1.0,1.1613391841337024,1.582089552238806,THER_AREA_4BA5,1.0921583094690244,3
BRAND_CE3C,1.2128589263420724,1.5605162744954932,BRAND_CE3C_COUNTRY_88A3,CORP_A278,COUNTRY_88A3,2020-09-01,2021-10-01,DRUG_ID_E2D5,-1,['IND_A24B'],2.0,1.0083530392461084,0.0100655248567281,1.1291976987914196,1.214739008077192,1.9402985074626864,THER_AREA_051D,1.0165032163329406,1
BRAND_6FE1,1.326310861423221,1.2649906673152598,BRAND_6FE1_COUNTRY_B6AE,CORP_09BB,COUNTRY_B6AE,2020-08-01,2021-10-01,DRUG_ID_A5ED,2021-02-01 00:00:00,['IND_A496'],1.2666666666666666,1.0400404019675893,0.12846122325544,3.4491281273692187,1.1237036148758373,1.6865671641791045,THER_AREA_6CEE,1.0829576828569905,7
BRAND_F05A,1.071785268414482,1.617363260001068,BRAND_F05A_COUNTRY_C89B,CORP_7E54,COUNTRY_C89B,2019-05-01,2021-10-01,DRUG_ID_47B7,-1,"['IND_4000', 'IND_3A0D']",-1.0,1.449949752105891,0.1210163710107459,1.001516300227445,1.0113087269018186,1.671641791044776,THER_AREA_66C5,1.0181202071648503,6
BRAND_BC1F,1.0429151061173534,1.2558636832372814,BRAND_BC1F_COUNTRY_1033,CORP_01C7,COUNTRY_1033,2019-09-01,2021-10-01,DRUG_ID_24A2,2008-10-01 00:00:00,"['IND_4D58', 'IND_8C60', 'IND_3518']",1.1333333333333333,1.554869903142717,0.0003364952300901,-1.0,1.1008279468968212,1.7910447761194028,THER_AREA_4BA5,1.0335468357126598,3
BRAND_F05A,1.0188826466916354,1.1540317700288825,BRAND_F05A_COUNTRY_E319,CORP_7E54,COUNTRY_E319,2017-08-01,2021-10-01,DRUG_ID_47B7,2020-03-01 00:00:00,['IND_3A0D'],1.08,1.852810489106849,0.1750618063059,1.0006020603844268,1.0029281667007577,1.2238805970149254,THER_AREA_66C5,1.0913279282437138,6
BRAND_13B2,1.256710362047441,1.7136851061647174,BRAND_13B2_COUNTRY_6B71,CORP_5CBD,COUNTRY_6B71,2020-10-01,2021-10-01,DRUG_ID_92F4,-1,['IND_3A0D'],1.44,1.050181152448012,0.1008544807605989,1.009209294028453,1.016626493743834,1.5522388059701493,THER_AREA_66C5,1.0587431749118217,6
BRAND_E4AB,1.056023720349563,1.4244140011306332,BRAND_E4AB_COUNTRY_84C8,CORP_5CBD,COUNTRY_84C8,2018-01-01,2021-10-01,DRUG_ID_D407,2019-08-01 00:00:00,['IND_3A0D'],1.346666666666667,1.23887017610303,0.1476995586189899,1.0081166659233822,1.010766626602851,1.7611940298507462,THER_AREA_66C5,1.0254693296095465,6
BRAND_061C,1.326310861423221,1.2649906673152598,BRAND_061C_COUNTRY_B6AE,CORP_9AE0,COUNTRY_B6AE,2019-01-01,2021-10-01,DRUG_ID_4DF9,2022-11-01 00:00:00,"['IND_0A78', 'IND_83B5']",1.2666666666666666,1.0400404019675893,0.2543045356903793,1.0003121794585916,1.0059826698620336,1.6865671641791045,THER_AREA_980E,1.0293505162596333,10
BRAND_A7C2,1.056023720349563,1.4244140011306332,BRAND_A7C2_COUNTRY_84C8,CORP_837C,COUNTRY_84C8,2020-11-01,2021-10-01,DRUG_ID_DD95,2006-07-01 00:00:00,['IND_01DA'],1.346666666666667,1.23887017610303,0.217935297790153,1.0067341568924766,1.0028702840974348,1.7611940298507462,THER_AREA_644A,1.0008944403559228,4
BRAND_E4AB,1.1301498127340823,1.4537728823462603,BRAND_E4AB_COUNTRY_3536,CORP_5CBD,COUNTRY_3536,2018-07-01,2021-10-01,DRUG_ID_D407,-1,['IND_3A0D'],1.48,1.3359881218387482,0.1476995586189899,1.0036346608393167,1.01408963517073,1.7313432835820897,THER_AREA_66C5,1.039634281676789,6
BRAND_CF50,1.1047128589263422,1.6186205162802587,BRAND_CF50_COUNTRY_4253,CORP_A713,COUNTRY_4253,2021-06-01,2021-10-01,DRUG_ID_52A5,2020-01-01 00:00:00,['IND_617C'],1.0,2.728111146340016,0.0585704337538609,1.004994871337466,1.0093248538401334,1.417910447761194,THER_AREA_032C,1.0705839101775512,0
BRAND_7A2E,1.056023720349563,1.4244140011306332,BRAND_7A2E_COUNTRY_84C8,CORP_C868,COUNTRY_84C8,2017-09-01,2021-10-01,DRUG_ID_B633,2017-02-01 00:00:00,['IND_3A0D'],1.346666666666667,1.23887017610303,0.1476995586189899,1.0059314097132408,1.008764897471134,1.7611940298507462,THER_AREA_66C5,1.0140349491714218,6
BRAND_BC1F,1.4076154806491885,1.6029741034927496,BRAND_BC1F_COUNTRY_4D48,CORP_01C7,COUNTRY_4D48,2018-06-01,2021-10-01,DRUG_ID_24A2,2008-10-01 00:00:00,"['IND_4D58', 'IND_8C60', 'IND_3518']",1.6666666666666663,1.3923539256468922,0.0003943437836627,1.1160874732089687,1.091446565814332,1.656716417910448,THER_AREA_4BA5,1.151423193386421,3
BRAND_0056,1.2127548896691636,1.5290171307857323,BRAND_0056_COUNTRY_B835,CORP_01C7,COUNTRY_B835,2017-05-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.1466666666666667,1.2611589354140484,0.0037721327096594,1.0206930383980737,1.0231183791672194,1.7895278486567163,THER_AREA_644A,1.1662313284496797,4
BRAND_13B2,1.056023720349563,1.4244140011306332,BRAND_13B2_COUNTRY_84C8,CORP_5CBD,COUNTRY_84C8,2020-02-01,2021-10-01,DRUG_ID_92F4,2020-03-01 00:00:00,['IND_3A0D'],1.346666666666667,1.23887017610303,0.1476995586189899,1.015029211077911,1.0183773586615317,1.7611940298507462,THER_AREA_66C5,1.004488547919757,6
BRAND_A12A,1.069756554307116,1.5730593118121126,BRAND_A12A_COUNTRY_EF33,CORP_5CBD,COUNTRY_EF33,2017-01-01,2021-10-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.9733333333333327,1.3847871001863443,0.1862167952072878,-1.0,1.0060421222472238,1.835820895522388,THER_AREA_66C5,1.0230013178564672,6
BRAND_014B,1.0188826466916354,1.1540317700288825,BRAND_014B_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2020-12-01,2021-10-01,DRUG_ID_E07F,2020-10-01 00:00:00,['IND_A496'],1.08,1.852810489106849,0.12846122325544,-1.0,1.0466849722072582,1.2238805970149254,THER_AREA_6CEE,1.014377982564122,7
BRAND_B0E9,1.056023720349563,1.4244140011306332,BRAND_B0E9_COUNTRY_84C8,CORP_90D7,COUNTRY_84C8,2018-07-01,2021-10-01,DRUG_ID_B0AD,2011-12-01 00:00:00,['IND_01DA'],1.346666666666667,1.23887017610303,0.217935297790153,1.0066598284499546,1.0093322208560649,1.7611940298507462,THER_AREA_644A,1.001031594688056,4
BRAND_0056,1.326154806491885,-1.0,BRAND_0056_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2018-11-01,2021-10-01,DRUG_ID_D637,-1,['IND_FC21'],1.92,1.0518099403797951,0.0391582818694498,1.0227445034116756,1.0250709075135815,2.044776119402985,THER_AREA_644A,1.2781294557948213,4
BRAND_0056,1.5472846441947563,1.377347388488691,BRAND_0056_COUNTRY_458E,CORP_01C7,COUNTRY_458E,2017-02-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.1333333333333333,1.012080265465246,0.0042478233529179,-1.0,1.025698025293169,1.5223880597014925,THER_AREA_644A,1.086383433176817,4
BRAND_5F45,1.326154806491885,-1.0,BRAND_5F45_COUNTRY_5180,CORP_9AE0,COUNTRY_5180,2017-12-01,2021-10-01,DRUG_ID_4DF9,-1,"['IND_6D11', 'IND_0A78', 'IND_83B5']",1.92,1.0518099403797951,0.4394893167309316,1.0074031128751728,1.0032028916044862,2.044776119402985,THER_AREA_980E,1.019290744044118,10
BRAND_C964,1.1161048689138575,1.5537542820172134,BRAND_C964_COUNTRY_5FEB,CORP_7E54,COUNTRY_5FEB,2017-04-01,2021-10-01,DRUG_ID_F617,2021-12-01 00:00:00,['IND_3A0D'],1.4266666666666667,2.168655299661655,0.0678930184195316,1.0012041207688531,1.0098253851926364,1.805970149253732,THER_AREA_66C5,1.0188259006838152,6
BRAND_BDB6,1.1768102372034956,1.558582659454753,BRAND_BDB6_COUNTRY_FA79,CORP_A682,COUNTRY_FA79,2021-07-01,2021-10-01,DRUG_ID_8AB0,-1,"['IND_DA0B', 'IND_BD8B']",1.7866666666666666,1.0431288118940427,0.0332834955345911,1.126477277795121,1.4255131311984224,1.805970149253732,THER_AREA_032C,1.0129910948782588,0
BRAND_87CA,1.2128589263420724,1.5605162744954932,BRAND_87CA_COUNTRY_88A3,CORP_C868,COUNTRY_88A3,2017-02-01,2021-10-01,DRUG_ID_CD87,-1,['IND_3A0D'],2.0,1.0083530392461084,0.0980955150925389,1.0055077375908663,1.0227072507691182,1.9402985074626864,THER_AREA_66C5,1.0094427054251358,6
BRAND_A12A,1.326310861423221,1.2649906673152598,BRAND_A12A_COUNTRY_B6AE,CORP_5CBD,COUNTRY_B6AE,2017-02-01,2021-10-01,DRUG_ID_B15F,2019-08-01 00:00:00,['IND_3A0D'],1.2666666666666666,1.0400404019675893,0.1750618063059,1.0077152923337644,1.0140785675644888,1.6865671641791045,THER_AREA_66C5,1.2952005638192383,6
BRAND_6DFE,1.1217228464419475,1.5004988354263389,BRAND_6DFE_COUNTRY_0C7D,CORP_C868,COUNTRY_0C7D,2019-02-01,2021-10-01,DRUG_ID_F923,-1,['IND_3A0D'],1.8266666666666669,1.122415291135412,0.0678930184195316,1.0091869954956965,1.0164771056665174,1.9402985074626864,THER_AREA_66C5,1.2339022828763913,6
BRAND_0056,1.0429151061173534,1.2558636832372814,BRAND_0056_COUNTRY_1033,CORP_01C7,COUNTRY_1033,2018-04-01,2021-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.1333333333333333,1.554869903142717,0.0042478233529179,-1.0,1.0214813999629722,1.7910447761194028,THER_AREA_644A,1.1931710383323544,4
BRAND_13B2,1.056960049937578,1.0731577780887094,BRAND_13B2_COUNTRY_221C,CORP_5CBD,COUNTRY_221C,2021-10-01,2021-10-01,DRUG_ID_92F4,2020-03-01 00:00:00,['IND_3A0D'],1.7066666666666666,1.6596743780162737,0.1750618063059,1.008785621906079,1.005903397941878,1.9253731343283584,THER_AREA_66C5,1.0000186448161,6
BRAND_5D0A,1.1161048689138575,1.5537542820172134,BRAND_5D0A_COUNTRY_5FEB,CORP_4976,COUNTRY_5FEB,2017-02-01,2021-10-01,DRUG_ID_25F1,2022-11-01 00:00:00,['IND_3A0D'],1.4266666666666667,2.168655299661655,0.0678930184195316,1.0019845694153324,1.002765676182947,1.805970149253732,THER_AREA_66C5,1.2120365109429487,6
BRAND_014B,1.1301498127340823,1.4537728823462603,BRAND_014B_COUNTRY_3536,CORP_01C7,COUNTRY_3536,2020-05-01,2021-11-01,DRUG_ID_E07F,2020-10-01 00:00:00,['IND_A496'],1.48,1.3359881218387482,0.1286551384117803,1.0188199616465237,1.0107918190531024,1.7313432835820897,THER_AREA_6CEE,1.0452620984548917,7
BRAND_BDB6,1.0794319600499376,1.3448368660374128,BRAND_BDB6_COUNTRY_8DBB,CORP_A682,COUNTRY_8DBB,2021-06-01,2021-11-01,DRUG_ID_8AB0,2022-04-01 00:00:00,['IND_DA0B'],1.36,2.006238225989102,0.0092561564837595,-1.0,1.5085528945214168,1.537313432835821,THER_AREA_032C,1.0224864144419783,0
BRAND_0056,1.069756554307116,1.5730593118121126,BRAND_0056_COUNTRY_EF33,CORP_01C7,COUNTRY_EF33,2018-08-01,2021-11-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.9733333333333327,1.3847871001863443,0.002362015957961,-1.0,1.0081230504123224,1.835820895522388,THER_AREA_644A,1.242754209129309,4
BRAND_AEF0,1.155430711610487,1.4508313567010438,BRAND_AEF0_COUNTRY_9488,CORP_01C7,COUNTRY_9488,2018-12-01,2021-11-01,DRUG_ID_7E51,-1,"['IND_7BAA', 'IND_78F6']",1.8133333333333328,1.2764701570689905,0.0004591439416016,1.2624155044883762,1.2759139052951467,1.82089552238806,THER_AREA_4BA5,1.1162517007522492,3
BRAND_0056,1.2128589263420724,1.5605162744954932,BRAND_0056_COUNTRY_88A3,CORP_01C7,COUNTRY_88A3,2017-11-01,2021-11-01,DRUG_ID_D637,-1,['IND_FC21'],2.0,1.0083530392461084,0.0391582818694498,1.0182550654833578,1.0211105322000116,1.9402985074626864,THER_AREA_644A,1.1693668337365046,4
BRAND_96C5,1.326154806491885,-1.0,BRAND_96C5_COUNTRY_5180,CORP_03D2,COUNTRY_5180,2019-12-01,2021-11-01,DRUG_ID_97F6,-1,['IND_DA0B'],1.92,1.0518099403797951,0.0272130989998342,1.2038085893948178,1.2202772453938582,2.044776119402985,THER_AREA_032C,1.0665558636746213,0
BRAND_13B2,1.256710362047441,1.7136851061647174,BRAND_13B2_COUNTRY_6B71,CORP_5CBD,COUNTRY_6B71,2020-10-01,2021-11-01,DRUG_ID_92F4,-1,['IND_3A0D'],1.44,1.050181152448012,0.1008544807605989,1.009209294028453,1.016721036530034,1.5522388059701493,THER_AREA_66C5,1.057897772976326,6
BRAND_BBE0,1.021067415730337,1.2664448149828131,BRAND_BBE0_COUNTRY_77DA,CORP_01C7,COUNTRY_77DA,2020-03-01,2021-11-01,DRUG_ID_D637,-1,['IND_FC21'],1.1733333333333331,1.8919336113032723,0.0042478233529179,-1.0,1.0060597483117917,1.417910447761194,THER_AREA_644A,1.0053671144848688,4
BRAND_AEF0,1.056023720349563,1.4244140011306332,BRAND_AEF0_COUNTRY_84C8,CORP_01C7,COUNTRY_84C8,2018-07-01,2021-11-01,DRUG_ID_7E51,2017-03-01 00:00:00,"['IND_7BAA', 'IND_78F6']",1.346666666666667,1.23887017610303,0.0004575779405603,1.1692458636221736,1.242894985315415,1.7611940298507462,THER_AREA_4BA5,1.0126646179317915,3
BRAND_0795,1.0794319600499376,1.3448368660374128,BRAND_0795_COUNTRY_8DBB,CORP_2C71,COUNTRY_8DBB,2019-04-01,2021-11-01,DRUG_ID_37BB,2021-11-01 00:00:00,"['IND_DA0B', 'IND_BD8B']",1.36,2.006238225989102,0.0112937236249421,-1.0,1.1429176828551344,1.537313432835821,THER_AREA_032C,1.003159657807859,0
BRAND_0056,1.326154806491885,-1.0,BRAND_0056_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2018-11-01,2021-11-01,DRUG_ID_D637,-1,['IND_FC21'],1.92,1.0518099403797951,0.0391582818694498,1.0227445034116756,1.0258405009950635,2.044776119402985,THER_AREA_644A,1.2722344425365804,4
